offer_id,category,cluster_id,brand,title,description,price,specTableContent
9625896,Camera_and_Photo,181644,," ""Nikkor AF-S 50mm f1.8G""@en "" Nikkor f1.8G | Digital SLR Camera Toronto Canada Store Cameras Aden ""@en","""
                         
** Have a question regarding Nikon MAP price or purchase inquires, please call 416-977-9711 or email us at info@adencamera.com. **
Nikon’s AF-S NIKKOR 50mm f/1.8G lens, is a fast, compact lens that affords photographers the versatility of the classic 50mm focal length and the benefits of a fast aperture for photos and movies. Whether a new D-SLR enthusiast or a seasoned pro, users will appreciate the tack-sharp image quality, extreme low-light performance, shallow depth of field and Nikon core technologies that improve upon the original to make a great lens even better.
 Main Features 

F Mount Lens/FX Format
Aperture Range: f/1.8 to 16
One Aspherical Lens Element
Super Integrated Lens Coating
Silent Wave Motor AF System
M/A Mode; Manual Focus Override
Minimum Focus Distance: 17.7""
Filter Diameter: 58mm
Seven-Blade Diaphragm

5 Years Nikon Canada Warranty
Authorized Nikon Canada Pro Dealer
1 Year Nikon Worldwide Warranty
                    ""@en ",,
17341458,Camera_and_Photo,167693,," ""GoPro Cargador de bateria Doble para Hero 3/ 3+""@es 3+ ""@es",,,
17324700,Camera_and_Photo,252724,," ""Caméra Mini Dôme PoE full HD extérieure""@fr ""DCS-4802E Caméra extérieure | D-Link France""@fr","""
              La caméra Mini Dôme PoE Full HD extérieure Vigilance est une caméra professionnelle avec toutes les fonctionnalités HD, conçue pour être facile à installer et à intégrer dans une solution de vidéosurveillance très économique. Grâce à l’intégration d’un projecteur LED IR, du WDR et du 3DNR, vous obtenez jusqu'à 30 mètres de vision nocturne avec des images claires et détaillées dans des environnements contrastés avec une lumière basse.  Le boîtier de la caméra certifié IP66 (résistant aux intempéries) est spécifiquement conçu pour résister aux conditions météorologiques extrêmes.
				
					
					
						
							Télécharger la fiche technique.
						
					
				
              
				 
	                        Voir la liste de nos partenaires
	                        
				      
              
            ""@fr ",,
9524421,Camera_and_Photo,5224359,"""GoPro""@en-US"," "" GoPro HERO4 BLACK Moto Bundle ""@en-US ""GoPro | Come As You Arts""@en-US","""Introducing HERO4 Black, the most advanced GoPro ever. Featuring improved image quality and a 2x more powerful processor with 2x faster video frame rates1, HERO4Black takes Emmy award-winning GoPro performance to a whole new level. Incredible high-resolution 4K30 and high frame rate 1080p120 video enable stunning, immersive footage of you and your world. ""@en-US ",, Manufacturer GoPro Camera Brand GoPro Color Black Model CHDMX-401 UPC 818279013139 Item Weight 0.33 pounds Item Size 2.79 x 1.53 x 1.53 inches Package Weight 1.1 pounds Package Size 4 x 4 x 4 inches Units in Package 1
14556148,Camera_and_Photo,1103748,," ""Sigma 70-300mm f/4-5.6 APO Macro Autofocus Lens for Canon EOS Cameras""@en Cameras - Fumfie.com""@en",,,
15272316,Office_Products,302994,," ""Brady B-595 - film 1 roll(s)"" "" Brady roll(s) MC-500-595-BK-WT Labels CDW.com","""B-595 is the low-shrink, outdoor vinyl with the most aggressive adhesive ever!These B-595 labeling supplies are ideal for indoor and outdoor facility labels, including 5S labels, safety labels, warning labels, pipe markers, equipment labels and visual workplace labels.With its advanced adhesive and low-shrink construction, the B-595 vinyl is highly recommended for ""problem applications"" that prove difficult for most typical vinyl materials."" ",,
4409659,Camera_and_Photo,689420,," ""Transcend TS128GSDU3 128gb Sdxc Class 3 Uhs-I U3""@en U3 for $93.25.""@en","""Transcend TS128GSDU3 128gb Sdxc Class Uhs-I U3 for $93.25. Free shipping on large orders. 30 day return policy. Secure purchasing. Highly rated company established 1991.""@en ",," Mfg. & Model: Transcend TS128GSDU3 Mfg. Part #: TS128GSDU3 UPC: 760557827900 Description: 128gb Sdxc Class 3 Uhs-I U3 Price: $93.25 Essential Information BLT Item #: BZH6707 Manufacturer Part #: TS128GSDU3 Manufacturer: Transcend Description: 128GB SDXC CLASS 3 UHS-I U3 Weight: 0.01 lbs. Suggested Retail Price: $107.00 Manufacturer's website: http://www.transcend-info.com/ Dimensions: 5"" x 4"" x 0.25"" UPC: 760557827900 Return Policy: Standard BLT Return Policy"
3127121,Camera_and_Photo,376218,," ""Sony SEL2470GM FE 24-70mm f/2.8 GM""@en "" Sony GM Standard zoom lens for E-mount mirrorless cameras at Crutchfield.com ""@en","""Standard zoom lens for Sony E-mount mirrorless cameras""@en ",,
2793703,Camera_and_Photo,9069182,," ""GoPro Wall Charger"" Charger - Razor Reef""","""
		Charge two GoPro cameras simultaneously—anywhere in the world. The GoPro Wall Charger offers 2x faster charging of your GoPro batteries compared to charging with a USB cable and computer, plus you can charge and record simultaneously. Includes interchangeable AC plugs for US, UK, EU and AU style wall sockets.

Charge up to two cameras at once
1 amp per port for a quick charging solution
Simultaneously record video or photos while charging
Includes AC plugs for US, UK, EU and AU style wall sockets
Works with most devices that can be charged via USB

	"" ",,
11216958,Camera_and_Photo,312831,," "" Microonda Panasonic NE-1054"", INVERTER NN-SF564S"", Sony LED 55"" 4K Android TV | XBR-55X707D"", NN-SF564M"", NN-ST661S"", JBL Pulse 2 Bocina PortÃ¡til InalÃ¡mbrica"", Bravia Led KDL-55W655D Full HD"", 60"" / KDL-60W607B"", Altavoz Bluetooth Flip 3"", 65"" Ultra HD TV| XBR-65X857D"", Microondas NN-GD693RPH"", XBR-65X757D"", 32"" NN-GF574S"", NN-ST651"", Auriculares SkullCandy CHOPS BUDS"", NN-GF574M"", NN-ST765SRPH"", Xtreme - portÃ¡til"", 40'' KDL-40W657D"", Go PANASONIC CAPACIDAD 0.9 PÂ³ 800 WATTS"", NN-SA968WRPH"", NN-SA768W"", NN-ST762SRBH"", 48"" KDL-48W657D"", 49"" XBR-49X707D"", TV|XBR-55X857D"", ""LENTE SONY E PZ 16-50 mm F3,5-5,6 OSS"", portatil Barricade"", Barricade Mini""","""Lente retrÃ¡ctil con zoom electrÃ³nicoE PZ 16â50 mm F3,5â5,6 OSS (SELP1650)Este zoom de medio alcance retrÃ¡ctil y ligero, estupendo para viajes, se pliega hasta sÃ³lo 29,9 mm. AdemÃ¡s, incluye un zoom electrÃ³nico que permite su uso de forma fluida, silenciosa y sin esfuerzo."" ",,
15420911,Computers_and_Accessories,623664,"""Logitech""@en-US"," ""Logitech HD Pro Webcam C920, Widescreen Video Calling and Recording, 1080p Camera, Desktop or Laptop Webcam""@en-US ""Computer Accessories & Peripherals - Page 2 | 5 Free Hosting""@en-US","""HD Pro Webcam C920 With the Logitech HD Pro Webcam C920, youâ€™ll be seen in more clarity and detail than ever before with Full HD 1080p video callingâ€”the highest quality available. Enjoy vibrant, true to life video clips that capture the smallest details. No time to talk? Send the people you care about a Full HD video clip.  Advanced Compression Technology Faster, smoother, and compatible with more computers, H.264 encoding takes the pressure of compressing off your computer so you can enjoy quick uploads.   Logitech Quality The C920 goes above and beyond the typical webcam, offering amazing clarity and detail thanks to the five-element, Full HD glass lens and precisely tuned autofocus. Dual mics capture natural stereo sound for superior audio.   Connect Like a Pro Whatever your network, connect with everyone you care about through Full HD 1080p on Skype, and fluid HD 720p on FaceTime for Mac. You can also make high-quality video calls with Google Hangouts and nearly all other video-calling clients. Two mics with automatic noise reduction allow friends, family, and clients to hear the real you.   Compatibility & System Requirements  Mac OS 10.6 or later (HD 720p on FaceTime for Mac or other supported video-calling clients; Full HD 1080p video recording with QuickTime Player)   Windows 7, Windows 8, Windows 10 or later  Android v 5.0 or above  Chrome OS   Available USB port   Internet connection  Technical Specifications  Full HD 1080p video calling (up to 1920 x 1080 pixels) with the latest version of Skype for Windows   720p HD video calling (up to 1280 x 720 pixels) with supported clients   Full HD video recording (up to 1920 x 1080 pixels)   H.264 video compression   Full HD glass lens with precise autofocus   Built-in dual mics with automatic noise reduction   Automatic low-light correction   Tripod-ready universal clip fits laptops and LCD monitors  Package Contents Webcam & 6-foot cable User documentation 2 year limited warranty""@en-US ",,
16778646,Camera_and_Photo,433097,," "" LUMIX G Vario Lens, 14-45mm, F3.5-5.6 ASPH., Micro Four Thirds, MEGA Optical I.S. - H-FS014045 ""@en, ""@en ""Panasonic Lumix VARIO 14-45mm / ASPH. O.I.S. Lens""@en","""
Features
LUMIX G VARIO 14-45mm / F3.5-5.6 ASPH / MEGA O.I.S. Lens for select Panasonic LUMIX® Digital Cameras
""@en ",,
15838615,Camera_and_Photo,13865,," ""Canon BG-E21 Battery Grip voor EOS 6D mark II - Prijzen ""@NL Tweakers""@NL",,," Categorie Camera-accessoires Merk Canon Product Canon BG-E21 Battery Grip voor EOS 6D mark II Uitvoering Canon BG-E21 Battery Grip voor EOS 6D mark II EAN 4549292087512 SKU 2130C001, 2130C001AA Tweakers ID 986613 Productprijs € 189,- Pakketpost € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost (vanaf € 50,-) € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Benelux € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Opsturen vanaf €50,- € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 190,- Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 190,- Onjuiste prijs melden Productprijs € 190,95 Pakketpost € 3,95 iDeal € 0,- Totaal € 194,90 Onjuiste prijs melden Productprijs € 196,90 Pakketpost max. €12,- € 0,- iDeal € 0,- Totaal € 196,90 Onjuiste prijs melden Productprijs € 197,- Pakketpost (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 197,- Onjuiste prijs melden Productprijs € 199,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 199,- Onjuiste prijs melden Productprijs € 199,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 199,- Onjuiste prijs melden Productprijs € 193,45 Pakketpost vanaf € 99,- € 5,95 iDeal € 0,50 Totaal € 199,90 Onjuiste prijs melden"
4010832,Camera_and_Photo,196302,," ""Mini-Bullet HD-Netzwerkkamera zur Außenmontage""@de ""DCS-7010L Mini-Bullet Außenmontage | D-Link Deutschland""@de","""
              Die DCS-7010L Mini-Bullet HD-Netzwerkkamera zur Außenmontage ist eine IP-Überwachungskamera mit mydlink-Unterstützung, mit der Sie Außenbereiche rund um die Uhr überwachen können. Dank dem robusten Gehäuse und der leistungsstarken Infrarot-LED-Beleuchtung ist das Gerät auch bei Wind und Wetter ideal für Rund-um-die-Uhr-Überwachung geeignet.
				
					
					
						
							Datenblatt downloaden.
						
					
				
              
				 
	                        Bezugsquellen
	                        
				      
              
            ""@de ",,
13271347,Camera_and_Photo,129207,," ""Sigma 10-20mm f/3.5 EX-DC HSM Autofocus Zoom Lens For Canon Cameras""@en Cameras - Fumfie.com""@en",,,
16182711,Camera_and_Photo,846767,"""Kingston""@en"," ""Kingston 32GB SDHC/SDXC UHS-I U3 Class 3 Flash Memory Card (SDA3/32GB)""@en ""▷ Kingston (… | OcUK""@en","""Move to faster performance with Kingston’s SDHC/SDXC UHS-I U3 Flash card. With speeds of 90MB/s read and 80MB/s write.""@en ",,
5173266,Camera_and_Photo,4697658,"""Nilox"""," ""Nilox Remote Control F60 Evo"" Evo comprar e ofertas na Smashinn""","""
		Description Nilox Remote Control F60 Evo 
		 
		
			Tradução gerada automaticamente
			Ver descrição original em Inglês
		
		
		
			O controle remoto da Nilox permite-lhe operar remotamente suas câmeras de ação EVO, como o F 60 EVO.Com o controle remoto, você pode iniciar / parar a gravação de vídeo, tirar fotos, alterar o ângulo de visão e definir os parâmetros principais da câmera.Características:Disparadores Gravar Iniciar / Parar.Ajuste de parâmetros.
			Adora ? Peça já Nilox Remote Control F60 Evo e aproveite as suas atividades de lazer com a segurança e a confiança que a Nilox lhe proporciona. Não se esqueça que temos uma grande seleção de Eletrônica para todos os tamanhos e condições meteorológicas. De modo a poder oferecer-lhe os modelos de  mais eficazes, a maioria dos nossos artigos Acessórios câmeras de ação foram concebidos em colaboração com especialistas!
			
				
					
				
				
				 
				
					Clique no link seguinte para obter mais informações sobre:
					Especificações 
				
			
			
				
					
				
				
					Clique no link seguinte para obter mais informações sobre:
					Manual
				
			
			
				
					Guia de tamanhos
				
			
		
	"" ",,
